Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
coil20,ICL,0.55,100,512,1,0.04,150,0.6087152777777777,0.03772148775569551,0.7505545671708483,0.015479504906621358
coil20,ICL,0.2,100,512,1,0.05,300,0.6086805555555557,0.02833171632096012,0.7498597004076946,0.013106822553193289
coil20,ICL,0.35,100,512,1,0.11,150,0.6086111111111111,0.023788548962229608,0.7214286387025659,0.013423102975307431
coil20,ICL,0.7,100,512,1,0.1,50,0.6086111111111111,0.02669359895758984,0.6958586244370729,0.013443329206129834
coil20,ICL,0.3,100,512,1,0.02,100,0.608576388888889,0.02465157958747081,0.7016436469042568,0.013399117412058084
coil20,ICL,0.1,100,512,1,0.13,300,0.6085069444444444,0.02524272122658013,0.735612238836189,0.011704808987415305
coil20,ICL,0.1,100,512,1,0.13,300,0.6085069444444444,0.02524272122658013,0.735612238836189,0.011704808987415305
coil20,ICL,0.4,100,512,1,0.02,200,0.6084722222222223,0.03272786336019289,0.7289690166850272,0.011123668215071745
coil20,ICL,0.6,100,512,1,0.06,300,0.6084722222222221,0.033358352878853664,0.7423981764628327,0.015642192532996875
coil20,ICL,0.2,100,512,1,0.12,300,0.6084027777777778,0.03955524100608392,0.7449602049617625,0.014571793853007184
coil20,ICL,0.15,100,512,1,0.15,150,0.6084027777777778,0.02513457221993271,0.7094873708813966,0.011744088855896586
coil20,ICL,0.1,100,512,1,0.01,200,0.6084027777777777,0.02903982006988607,0.7200557945472339,0.015994749460067993
coil20,ICL,0.1,100,512,1,0.01,200,0.6084027777777777,0.02903982006988607,0.7200557945472339,0.015994749460067993
coil20,ICL,0.55,100,512,1,0.05,50,0.6083333333333332,0.02865456516749594,0.7286273127128282,0.013674206009700872
coil20,ICL,0.65,100,512,1,0.03,250,0.6082986111111113,0.04277263395751518,0.7442373341329392,0.018867868981352117
coil20,ICL,0.7,100,512,1,0.06,300,0.6082986111111109,0.03674357661488201,0.7447298375547786,0.015509192751134
coil20,ICL,0.75,100,512,1,0.11,150,0.6082638888888889,0.03184078895142805,0.7389895278647762,0.01444234184806805
coil20,ICL,1.0,100,512,1,0.1,150,0.6082638888888889,0.026465440865120413,0.717875588721119,0.01510956712512831
coil20,ICL,0.45,100,512,1,0.13,250,0.6082291666666667,0.02498675864610871,0.7411125375605196,0.01303864322281188
coil20,ICL,0.3,100,512,1,0.12,200,0.608125,0.02894517420171972,0.7190052239232193,0.00943389119746801
coil20,ICL,0.1,100,512,1,0.04,50,0.6081249999999999,0.03153657182786869,0.7115940653157824,0.01566726084186549
coil20,ICL,0.1,100,512,1,0.04,50,0.6081249999999999,0.03153657182786869,0.7115940653157824,0.01566726084186549
coil20,ICL,0.35,100,512,1,0.13,300,0.6080902777777778,0.026965801780469638,0.7391805543788166,0.013008514850978748
coil20,ICL,0.35,100,512,1,0.08,250,0.6080902777777777,0.031739435000990475,0.7306243724630527,0.017771421856648487
coil20,ICL,0.75,100,512,1,0.02,300,0.6080555555555555,0.04253119316425662,0.7356504157169126,0.018409182909481348
coil20,ICL,0.1,100,512,1,0.1,200,0.6079861111111111,0.019847630428894415,0.721022610343512,0.011497467669619515
coil20,ICL,0.1,100,512,1,0.1,200,0.6079861111111111,0.019847630428894415,0.721022610343512,0.011497467669619515
coil20,ICL,0.4,100,512,1,0.12,300,0.6079861111111111,0.03245478514339147,0.7171208973553747,0.012727502169664517
coil20,ICL,0.35,100,512,1,0.14,300,0.6079513888888889,0.03991181625502267,0.7317771674150106,0.020490284459537655
coil20,ICL,0.25,100,512,1,0.12,150,0.6079166666666667,0.0337241270283926,0.731884531875979,0.01229303655361315
coil20,ICL,0.1,100,512,1,0.06,100,0.6079166666666667,0.029340914687367155,0.7147713626217538,0.018939898925783377
coil20,ICL,0.1,100,512,1,0.06,100,0.6079166666666667,0.029340914687367155,0.7147713626217538,0.018939898925783377
coil20,ICL,0.35,100,512,1,0.05,250,0.6078819444444444,0.04115090217254293,0.7359258460747125,0.022391508039048328
coil20,ICL,0.9,100,512,1,0.07,150,0.6078472222222222,0.021966958387598146,0.7231776432895953,0.010464676247077693
coil20,ICL,0.35,100,512,1,0.16,100,0.6078472222222222,0.021338889069686715,0.7034150869663457,0.012432771435244367
coil20,ICL,0.15,100,512,1,0.18,250,0.6077430555555555,0.035982191749127625,0.7324717512918207,0.017562969310117332
coil20,ICL,0.1,100,512,1,0.01,150,0.6075694444444444,0.03068305155583092,0.7093789909765343,0.01034195236584451
coil20,ICL,0.1,100,512,1,0.01,150,0.6075694444444444,0.03068305155583092,0.7093789909765343,0.01034195236584451
coil20,ICL,0.1,100,512,1,0.09,300,0.6075347222222223,0.033134734622493764,0.732348149129748,0.012800593358968715
coil20,ICL,0.1,100,512,1,0.09,300,0.6075347222222223,0.033134734622493764,0.732348149129748,0.012800593358968715
coil20,ICL,0.9,100,512,1,0.03,200,0.6075,0.03203685305556248,0.7434311058896874,0.010005569117620667
coil20,ICL,0.8,100,512,1,0.09,300,0.6074305555555555,0.04085440924342964,0.7352153072435407,0.017110449113158788
coil20,ICL,0.45,100,512,1,0.17,300,0.6074305555555555,0.028631920021818354,0.7313247233478875,0.011631041053849335
coil20,ICL,0.9,100,512,1,0.03,150,0.6073958333333334,0.029378591026890798,0.7421514539291383,0.013987038638204195
coil20,ICL,0.1,100,512,1,0.1,150,0.6073958333333334,0.025130134870838695,0.711330410151162,0.013212209901017957
coil20,ICL,0.1,100,512,1,0.1,150,0.6073958333333334,0.025130134870838695,0.711330410151162,0.013212209901017957
coil20,ICL,0.5,100,512,1,0.06,50,0.6073611111111111,0.025797840013898767,0.7429820647127796,0.014434971628666575
coil20,ICL,0.5,100,512,1,0.06,50,0.6073611111111111,0.025797840013898767,0.7429820647127796,0.014434971628666575
coil20,ICL,0.2,100,512,1,0.19,150,0.6073611111111111,0.03979136367928084,0.7244858732085698,0.016156524469885688
coil20,ICL,0.5,100,512,1,0.11,300,0.6073263888888889,0.023066090088263252,0.7407575325438984,0.008838865349503124
coil20,ICL,0.5,100,512,1,0.11,300,0.6073263888888889,0.023066090088263252,0.7407575325438984,0.008838865349503124
coil20,ICL,0.75,100,512,1,0.07,250,0.6072916666666667,0.03872827696565385,0.7393655850226548,0.017862862405342794
coil20,ICL,0.5,100,512,1,0.04,100,0.6072222222222222,0.033231470516906864,0.7349124782807699,0.015944651687223407
coil20,ICL,0.5,100,512,1,0.04,100,0.6072222222222222,0.033231470516906864,0.7349124782807699,0.015944651687223407
coil20,ICL,0.15,100,512,1,0.09,100,0.6071527777777778,0.02435421716086391,0.7196692685130505,0.013547577153192597
coil20,ICL,0.15,100,512,1,0.13,150,0.6071527777777777,0.030541426657639134,0.7199636432245087,0.018113357666648944
coil20,ICL,0.1,100,512,1,0.12,200,0.6071180555555556,0.030973214825898106,0.7194745804654661,0.01514785264281609
coil20,ICL,0.1,100,512,1,0.12,200,0.6071180555555556,0.030973214825898106,0.7194745804654661,0.01514785264281609
coil20,ICL,0.15,100,512,1,0.15,250,0.6071180555555554,0.029731530052182438,0.7167762919468188,0.014432028758248797
coil20,ICL,0.8,100,512,1,0.09,150,0.6070833333333333,0.03301321985485793,0.7242161344944422,0.017799295635632498
coil20,ICL,0.65,100,512,1,0.02,50,0.6070138888888889,0.022459561568832952,0.6803113550637746,0.012201117919286889
coil20,ICL,0.5,100,512,1,0.05,50,0.6069444444444445,0.02649012015920997,0.7059559369184185,0.0110962767794538
coil20,ICL,0.5,100,512,1,0.05,50,0.6069444444444445,0.02649012015920997,0.7059559369184185,0.0110962767794538
coil20,ICL,0.2,100,512,1,0.04,200,0.6069097222222222,0.03126116698625617,0.7452452756843739,0.013230210667649579
coil20,ICL,0.25,100,512,1,0.12,200,0.6069097222222222,0.022716375359875106,0.7385035399973148,0.012477459294230895
coil20,ICL,0.7,100,512,1,0.13,200,0.6069097222222222,0.03162923820598183,0.7076967589528522,0.016212531728843405
coil20,ICL,0.95,100,512,1,0.05,150,0.6068749999999999,0.03105176321011079,0.726203687643616,0.015323972047851431
coil20,ICL,0.15,100,512,1,0.08,50,0.6068402777777778,0.03129030965026169,0.7113778146212945,0.00902342470446874
coil20,ICL,0.6,100,512,1,0.13,300,0.6068055555555556,0.030114877788188523,0.736343441666928,0.013783388097161271
coil20,ICL,0.35,100,512,1,0.08,150,0.6068055555555556,0.02683971628706925,0.7179061252928325,0.012550164125175716
coil20,ICL,0.7,100,512,1,0.1,200,0.6068055555555555,0.03346804376870128,0.7556191016294175,0.013301262019118017
coil20,ICL,0.75,100,512,1,0.09,100,0.6067708333333333,0.033920519022050774,0.7285784057762636,0.0160780668265938
coil20,ICL,0.85,100,512,1,0.05,200,0.6067708333333333,0.030572813150496713,0.716067917180808,0.01355251936461044
coil20,ICL,0.15,100,512,1,0.02,300,0.6067361111111111,0.04312444086236201,0.7343886276354552,0.020283025656678378
coil20,ICL,0.65,100,512,1,0.1,250,0.606736111111111,0.0270085327452156,0.7354132731917202,0.01450017300537175
coil20,ICL,0.25,100,512,1,0.07,50,0.6067013888888889,0.04581716623533606,0.7350350201865715,0.019332239086826016
coil20,ICL,0.25,100,512,1,0.09,250,0.6066666666666667,0.0317235721643102,0.7298210010793368,0.015101456372077488
coil20,ICL,0.35,100,512,1,0.08,200,0.6066666666666667,0.03308749040959344,0.7257944013280373,0.014820756568701942
coil20,ICL,0.15,100,512,1,0.1,150,0.6065625000000001,0.032704923595568536,0.7236309126893408,0.018755333216666475
coil20,ICL,0.3,100,512,1,0.01,300,0.6064583333333332,0.02626992556513115,0.7212023708338523,0.01188798802285431
coil20,ICL,0.2,100,512,1,0.2,200,0.6063888888888889,0.032938635425647234,0.731167472154753,0.015176147086460715
coil20,ICL,0.25,100,512,1,0.2,300,0.6063541666666667,0.0345043686567994,0.72797874885084,0.016037375517558513
coil20,ICL,0.1,100,512,1,0.18,250,0.6063541666666665,0.026786366008385406,0.7258992702328948,0.012776726362697678
coil20,ICL,0.1,100,512,1,0.18,250,0.6063541666666665,0.026786366008385406,0.7258992702328948,0.012776726362697678
coil20,ICL,0.55,100,512,1,0.11,250,0.6063194444444445,0.023948669548602246,0.7415590916118266,0.011353843543285766
coil20,ICL,0.15,100,512,1,0.01,200,0.6062847222222223,0.03871518435464563,0.7146906269947398,0.01333779954436827
coil20,ICL,1.0,100,512,1,0.05,50,0.6062847222222221,0.030061083486044533,0.7041448340469738,0.011567744912469815
coil20,ICL,1.0,100,512,1,0.05,200,0.60625,0.03607303013452599,0.7303378694844891,0.013489100410438269
coil20,ICL,0.85,100,512,1,0.08,250,0.6061805555555555,0.04072838222698222,0.738283557922498,0.015930037549200266
coil20,ICL,0.65,100,512,1,0.08,300,0.6061458333333333,0.028422445479261718,0.7377497918980622,0.013074480032137889
coil20,ICL,0.45,100,512,1,0.12,250,0.606111111111111,0.0351409474583655,0.734122691690824,0.018187412665341837
coil20,ICL,0.85,100,512,1,0.03,250,0.6060763888888889,0.027437037736199852,0.7495314122048898,0.016768485511949635
coil20,ICL,0.65,100,512,1,0.12,300,0.6060069444444445,0.023203461113353096,0.7250068223423316,0.013838280296201287
coil20,ICL,0.85,100,512,1,0.03,50,0.6060069444444445,0.025680622220633383,0.7132691060325483,0.015870695993119105
coil20,ICL,0.55,100,512,1,0.12,50,0.6059375000000001,0.03242354715493086,0.7023491210393811,0.01602388453641458
coil20,ICL,0.35,100,512,1,0.02,300,0.6059027777777778,0.02219670844383782,0.7377669978710362,0.011335351244431299
coil20,ICL,0.45,100,512,1,0.17,250,0.6059027777777778,0.02929987767534403,0.7210808405636013,0.014288580914263386
coil20,ICL,0.85,100,512,1,0.12,250,0.6058680555555556,0.031161506647268796,0.7305930939547197,0.01299143175518784
coil20,ICL,0.75,100,512,1,0.08,50,0.6057986111111111,0.027244246865503877,0.6934454535059154,0.011210412496701579
coil20,ICL,0.85,100,512,1,0.09,100,0.6057638888888889,0.03685799461413099,0.7146532342067876,0.014040903343299773
coil20,ICL,0.4,100,512,1,0.16,300,0.6057291666666667,0.03238142766523564,0.7138571601172162,0.01766955476753718
coil20,ICL,0.25,100,512,1,0.04,50,0.6056944444444444,0.031178622187028746,0.7228198101647348,0.012281837225191487
coil20,ICL,1.0,100,512,1,0.09,150,0.6056597222222223,0.029628677918019784,0.7302903379877488,0.014944190991494992
coil20,ICL,0.5,100,512,1,0.15,250,0.6055208333333333,0.03536930043405502,0.7326974076213716,0.017426318734524666
coil20,ICL,0.5,100,512,1,0.15,250,0.6055208333333333,0.03536930043405502,0.7326974076213716,0.017426318734524666
coil20,ICL,0.45,100,512,1,0.06,150,0.6054861111111112,0.03656822064036571,0.7380817635138734,0.015024718543558172
coil20,ICL,0.15,100,512,1,0.14,150,0.6054513888888888,0.030775937413639744,0.7213097667825172,0.013053334799367182
coil20,ICL,0.1,100,512,1,0.1,250,0.6054166666666666,0.021265880050470216,0.7350252610604661,0.011049872229723139
coil20,ICL,0.1,100,512,1,0.1,250,0.6054166666666666,0.021265880050470216,0.7350252610604661,0.011049872229723139
coil20,ICL,1.0,100,512,1,0.03,250,0.6054166666666666,0.027300235437414663,0.7299378479259071,0.01298139249041314
coil20,ICL,0.2,100,512,1,0.11,100,0.6054166666666666,0.03544837904842044,0.7188505032832919,0.01939760808728793
coil20,ICL,0.2,100,512,1,0.2,300,0.6052430555555555,0.03962928314955408,0.7328779931003286,0.016038324697511736
coil20,ICL,0.3,100,512,1,0.07,300,0.605173611111111,0.027998666021739563,0.7258383086800436,0.013346237331510712
coil20,ICL,0.2,100,512,1,0.02,250,0.6050694444444444,0.030706775426585675,0.7304855312029611,0.014566142392485602
coil20,ICL,0.5,100,512,1,0.03,250,0.6050347222222221,0.04731754828979845,0.7430596783176603,0.016125091991646814
coil20,ICL,0.5,100,512,1,0.03,250,0.6050347222222221,0.04731754828979845,0.7430596783176603,0.016125091991646814
coil20,ICL,0.8,100,512,1,0.12,200,0.6049652777777778,0.03570773301604376,0.705738394077157,0.0181321690927967
coil20,ICL,0.4,100,512,1,0.14,250,0.6048611111111112,0.033688071898991256,0.7278023135202891,0.012925745912310549
coil20,ICL,0.7,100,512,1,0.06,150,0.6047916666666667,0.027195192788477693,0.7348959513107464,0.013092240463620989
coil20,ICL,0.15,100,512,1,0.11,200,0.6047916666666666,0.01824671774137293,0.7340727759687649,0.014338097166434432
coil20,ICL,1.0,100,512,1,0.2,300,0.6047569444444445,0.03575362244770055,0.7382811831740106,0.01378609458751919
coil20,ICL,0.25,100,512,1,0.04,100,0.6046180555555556,0.03525376137339421,0.7456684552183674,0.014115214260928155
coil20,ICL,0.25,100,512,1,0.03,250,0.6044791666666666,0.03813029651025385,0.7491364105347365,0.015636377992849396
coil20,ICL,0.2,100,512,1,0.13,250,0.6044097222222222,0.03034195781315348,0.7226970646687951,0.010585182059423713
coil20,ICL,0.45,100,512,1,0.03,250,0.6043402777777778,0.03343941092958878,0.7324000768117636,0.009858695391211408
coil20,ICL,0.7,100,512,1,0.19,250,0.6043402777777778,0.03730264102435609,0.7311700886094374,0.019310469598748825
coil20,ICL,0.15,100,512,1,0.01,150,0.6042708333333333,0.02781791804627033,0.7069739948482503,0.013875780846801732
coil20,ICL,0.7,100,512,1,0.09,50,0.6042708333333333,0.031477011103490424,0.7025836012610575,0.012934041541289661
coil20,ICL,0.65,100,512,1,0.07,100,0.6041666666666667,0.02879307696068966,0.7207376392549218,0.016060115820187675
coil20,ICL,0.6,100,512,1,0.11,200,0.6041319444444444,0.028142976936507014,0.733438631086498,0.01402354694992213
coil20,ICL,0.4,100,512,1,0.08,100,0.6041319444444444,0.024358548381293726,0.710270939844228,0.010990759477028326
coil20,ICL,0.55,100,512,1,0.11,300,0.6040972222222223,0.034999517743591134,0.7422599904337657,0.0106380617712131
coil20,ICL,1.0,100,512,1,0.07,150,0.6040972222222221,0.03847930390097648,0.7409319603290212,0.010398841941768853
coil20,ICL,0.4,100,512,1,0.05,250,0.6040625,0.02786122448603276,0.7246513910379033,0.014779763473198983
coil20,ICL,0.7,100,512,1,0.04,200,0.6040277777777778,0.03430906977052159,0.7461557279594435,0.010534573974338624
coil20,ICL,0.9,100,512,1,0.08,100,0.6038888888888889,0.03229532536023528,0.7331711863568773,0.01225480445290691
coil20,ICL,0.6,100,512,1,0.08,150,0.6038888888888889,0.03235798148910687,0.7141522155994522,0.014611580309627527
coil20,ICL,0.85,100,512,1,0.09,250,0.6038541666666667,0.031964422345953536,0.7479016812334807,0.012579180956994033
coil20,ICL,0.65,100,512,1,0.04,250,0.6038194444444446,0.03971560502381158,0.7504580045078115,0.017309525671560883
coil20,ICL,0.75,100,512,1,0.11,100,0.6038194444444444,0.03209392862567047,0.7374133527138749,0.01545414718238031
coil20,ICL,0.1,100,512,1,0.1,50,0.6037152777777777,0.03160925823875532,0.6783284696471207,0.01053611066056921
coil20,ICL,0.1,100,512,1,0.1,50,0.6037152777777777,0.03160925823875532,0.6783284696471207,0.01053611066056921
coil20,ICL,0.2,100,512,1,0.03,300,0.6036805555555556,0.04202513623555889,0.7296797564845323,0.01324818040045699
coil20,ICL,0.35,100,512,1,0.16,200,0.603576388888889,0.03607254551230971,0.7170524579888866,0.01700312153950802
coil20,ICL,0.1,100,512,1,0.01,100,0.603576388888889,0.030558928948886382,0.7082862654793785,0.010269236203482907
coil20,ICL,0.1,100,512,1,0.01,100,0.603576388888889,0.030558928948886382,0.7082862654793785,0.010269236203482907
coil20,ICL,0.5,100,512,1,0.03,150,0.6035416666666666,0.030009241760654046,0.7309699343151828,0.013359438959081383
coil20,ICL,0.5,100,512,1,0.03,150,0.6035416666666666,0.030009241760654046,0.7309699343151828,0.013359438959081383
coil20,ICL,0.55,100,512,1,0.07,50,0.6035416666666666,0.029823053913928508,0.7163611085651305,0.018764014418377436
coil20,ICL,0.4,100,512,1,0.15,300,0.6034722222222222,0.04632470193384151,0.742065179354626,0.020820138759164105
coil20,ICL,0.4,100,512,1,0.15,250,0.6033680555555555,0.03652030117294141,0.7254850309232553,0.01446094618739865
coil20,ICL,0.1,100,512,1,0.1,100,0.6033333333333333,0.027949641939887183,0.7045002840517324,0.014011741927881845
coil20,ICL,0.1,100,512,1,0.1,100,0.6033333333333333,0.027949641939887183,0.7045002840517324,0.014011741927881845
coil20,ICL,0.2,100,512,1,0.02,200,0.6032291666666667,0.028816746024942674,0.726499574255288,0.010293147242467804
coil20,ICL,0.35,100,512,1,0.03,150,0.6031944444444444,0.04357515768513009,0.7276621658725178,0.01530892394144823
coil20,ICL,0.2,100,512,1,0.06,50,0.6031597222222222,0.03492335840919599,0.6983214358113286,0.010937615074556397
coil20,ICL,0.4,100,512,1,0.03,300,0.603125,0.03231704498565638,0.7371356697733265,0.01119688881934928
coil20,ICL,0.55,100,512,1,0.01,300,0.6030902777777778,0.023299076829258254,0.7239245180837063,0.012802642395222085
coil20,ICL,0.9,100,512,1,0.06,150,0.6029861111111111,0.026807804309819574,0.7073721565960555,0.011625118498907029
coil20,ICL,0.85,100,512,1,0.03,300,0.6029166666666667,0.03064900482745859,0.7424628927988143,0.017155797692017298
coil20,ICL,0.15,100,512,1,0.03,150,0.6029166666666667,0.03730052398433797,0.7210736553209478,0.01697332801334681
coil20,ICL,0.6,100,512,1,0.1,150,0.6028472222222222,0.03510888870867354,0.7311098574564255,0.017866468054081163
coil20,ICL,0.4,100,512,1,0.07,100,0.6028125,0.037910227246234114,0.7332453037245955,0.017635217076659368
coil20,ICL,0.1,100,512,1,0.2,150,0.6027777777777777,0.02926652877930903,0.7288826506302842,0.0117517205872485
coil20,ICL,0.1,100,512,1,0.2,150,0.6027777777777777,0.02926652877930903,0.7288826506302842,0.0117517205872485
coil20,ICL,0.2,100,512,1,0.1,150,0.6027777777777777,0.018953372366786726,0.7211933179475556,0.009324250842109819
